year,month,day,time,magnitude,injuries,fatalities,loss,crop loss (millions $),latitude,longitude,elat,elon,path length (miles),width (yards)
1995,5,21,16:33:00,2,0,0,5,0,40.87,-101.52,40.82,-101.45,5,1000
1995,5,21,17:30:00,0,0,0,0,0,40.72,-101.38,0,0,0.5,10
1995,5,21,19:55:00,0,0,0,4,0,45.23,-99.95,0,0,0.1,10
1995,5,21,20:30:00,0,0,0,0,0,45.38,-98.73,0,0,0.1,10
1995,5,22,14:03:00,0,0,0,0,0,38.88,-99.88,0,0,0.5,50
1995,5,22,14:10:00,0,0,0,0,0,38.13,-99.45,0,0,0.2,50
1995,5,22,14:15:00,0,0,0,0,0,38.1,-99.75,0,0,0.2,50
1995,5,22,15:10:00,1,0,0,4,0,38.75,-99.38,0,0,1.5,100
1995,5,22,15:14:00,1,0,0,0,0,35.92,-101.33,0,0,2,200
1995,5,22,15:15:00,0,0,0,0,0,35.48,-101.2,0,0,0.5,23
1995,5,22,16:55:00,0,0,0,0,0,37.78,-98.02,0,0,0.1,20
1995,5,22,16:55:00,0,0,0,0,0,37.9,-98.18,0,0,0.1,20
1995,5,22,16:59:00,0,0,0,0,0,37.18,-101.33,0,0,0.2,50
1995,5,22,17:20:00,0,0,0,0,0,37.15,-101.23,0,0,0.2,30
1995,5,22,17:21:00,0,0,0,0,0,37.73,-98.82,0,0,0.5,50
1995,5,22,17:25:00,0,0,0,0,0,37.15,-101.23,0,0,0.5,50
1995,5,22,17:40:00,2,0,0,5,0,37.1,-101.08,37.07,-101.02,3.5,200
1995,5,22,17:57:00,1,0,0,0,0,37.07,-101.03,0,0,2.5,100
1995,5,22,18:05:00,0,0,0,0,0,37.92,-97.52,0,0,0.1,20
1995,5,22,18:05:00,0,0,0,0,0,37.92,-97.52,0,0,0.1,20
1995,5,22,18:18:00,1,0,0,4,0,37.82,-98.75,0,0,1,50
1995,5,22,18:18:00,0,0,0,0,0,35.45,-100.33,0,0,1,50
1995,5,22,19:35:00,0,0,0,0,0,35.23,-100.32,0,0,0.3,23
1995,5,22,20:01:00,0,0,0,0,0,35.22,-100.08,0,0,1,73
1995,5,22,20:11:00,0,0,0,0,0,35.23,-99.98,0,0,0.1,30
1995,5,23,15:54:00,0,0,0,0,0,33.15,-100.22,0,0,0.1,20
1995,5,23,21:06:00,1,0,0,0,0,29.37,-100.9,0,0,0.1,10
1995,5,24,12:25:00,1,0,0,6,0,41.37,-81.27,41.35,-81.15,8,100
1995,5,24,13:10:00,0,0,0,4,0,41.73,-80.15,0,0,1,20
1995,5,24,16:40:00,0,0,0,3,0,34.95,-95.78,0,0,0.1,30
1995,5,25,15:30:00,0,0,0,0,0,41.67,-108.2,0,0,0.5,50
1995,5,25,17:00:00,0,0,0,0,0,39.55,-75.75,0,0,0.2,17
1995,5,25,17:40:00,0,0,0,0,0,42,-107.25,0,0,0.5,40
1995,5,25,19:50:00,1,0,0,0,0,30.07,-102.18,0,0,0.4,50
1995,5,26,11:15:00,0,0,0,4,0,36.25,-94.72,0,0,0.1,30
1995,5,26,12:15:00,0,0,0,0,0,43.33,-114.27,0,0,0.1,10
1995,5,26,14:33:00,0,0,0,0,0,34.55,-102.38,0,0,0.1,20
1995,5,26,14:45:00,0,0,0,0,0,31.88,-103.8,0,0,1,50
1995,5,26,15:45:00,0,0,0,0,0,38.15,-102.65,0,0,0.5,50
1995,5,26,15:50:00,0,0,0,0,0,30.97,-103.73,0,0,1,50
1995,5,26,15:51:00,1,0,0,0,0,32.85,-103.55,0,0,2.5,100
1995,5,26,15:55:00,0,0,0,0,0,34.85,-101.48,0,0,1,100
1995,5,26,17:00:00,0,0,0,0,0,38.07,-103.22,0,0,1,100
1995,5,26,18:38:00,0,0,0,0,0,34.03,-98.63,34.08,-98.58,4,30
1995,5,26,18:44:00,0,0,0,0,0,34.1,-98.63,0,0,2,30
1995,5,27,9:17:00,0,0,0,0,0,27.52,-97.4,0,0,0.1,23
1995,5,27,15:14:00,0,0,0,4,0,42.17,-97.22,0,0,0.1,10
1995,5,27,15:55:00,0,0,0,3,0,42.42,-97,0,0,0.5,10
1995,5,27,16:38:00,0,0,0,0,0,42.28,-96.55,0,0,0.1,10
1995,5,27,17:15:00,1,0,0,4,0,39.43,-90.4,39.53,-90.33,8,120
1995,5,27,17:25:00,0,0,0,3,0,41,-90.75,0,0,0.1,50
1995,5,27,17:45:00,0,0,0,0,0,39.83,-90.57,0,0,0.1,10
1995,5,27,18:20:00,0,0,0,3,0,38.97,-94.07,39.03,-93.97,4,30
1995,5,27,18:20:00,0,0,0,0,0,41.12,-89.97,0,0,0.1,10
1995,5,27,18:20:00,0,0,0,0,0,41.17,-90.05,0,0,0.1,50
1995,5,27,18:22:00,4,0,0,6,0,42.07,-94.9,42.58,-94.83,36,400
1995,5,27,18:45:00,0,0,0,4,0,39.12,-93.78,39.18,-93.72,4.5,40
1995,5,27,18:45:00,0,0,0,4,0,41.35,-89.73,0,0,0.5,50
1995,5,27,18:47:00,0,0,0,0,0,40.83,-89.88,0,0,0.1,10
1995,5,27,18:49:00,0,0,0,0,0,37.55,-93.68,0,0,0.1,50
1995,5,27,18:55:00,4,2,0,6,0,41.07,-94.42,41.77,-94.15,57,500
1995,5,27,18:56:00,4,1,0,6,0,41.78,-94.65,42.2,-94.48,30,250
1995,5,27,19:01:00,1,0,0,5,0,42.05,-95.15,0,0,2.5,50
1995,5,27,19:05:00,0,0,0,0,0,39.87,-89.15,0,0,0.1,10
1995,5,27,19:10:00,0,0,0,0,0,41.75,-89.93,0,0,0.1,50
1995,5,27,19:28:00,2,0,0,5,0,41.87,-94.82,42.15,-94.7,22.5,100
1995,5,27,19:30:00,1,0,0,5,0,37.2,-93.08,37.18,-93.12,4,400
1995,5,27,20:49:00,1,0,0,4,0,42.42,-94.28,42.47,-94.23,4,40
1995,5,27,21:00:00,0,0,0,2,0,38.65,-86.27,0,0,0.5,100
1995,5,27,21:03:00,3,0,0,5,0,40.57,-94,40.93,-93.68,30.4,150
1995,5,27,21:05:00,0,0,0,3,0,40.33,-94.28,0,0,0.2,20
1995,5,27,21:12:00,0,0,0,3,0,40.47,-94.1,0,0,0.2,20
1995,5,27,21:19:00,1,0,0,4,0,40.6,-94.17,40.65,-94.12,5.5,40
1995,5,27,23:50:00,0,0,0,3,0,40.82,-92.88,0,0,0.2,23
1995,5,28,12:55:00,2,0,0,0,0,44.57,-84.13,0,0,1,880
1995,5,28,16:14:00,1,0,0,3,0,43.07,-82.7,0,0,0.6,100
1995,5,28,17:50:00,0,0,0,4,0,31.35,-100.27,0,0,0.2,30
1995,5,28,21:40:00,1,0,0,5,0,41.03,-81.73,0,0,0.7,150
1995,5,28,22:03:00,2,0,0,6,0,41.47,-81.07,0,0,0.7,60
1995,5,28,22:15:00,1,0,0,6,0,41.1,-81.63,0,0,1,100
1995,5,29,14:00:00,1,0,0,0,0,40.23,-76.22,0,0,1,20
1995,5,29,14:25:00,2,1,0,0,0,40,-76.42,0,0,2.5,100
1995,5,29,14:35:00,1,0,0,0,0,40.45,-75.5,0,0,0.5,50
1995,5,29,15:00:00,1,0,0,0,0,40.12,-75.33,0,0,1.5,50
1995,5,29,15:10:00,0,0,0,3,0,41.5,-74.15,0,0,0.5,50
1995,5,29,16:00:00,1,0,0,0,0,40.12,-74.63,0,0,0.8,50
1995,5,29,16:06:00,4,24,3,7,0,42.2,-73.43,42.17,-73.17,11.5,300
1995,5,29,16:23:00,1,0,0,4,0,41.47,-73.25,0,0,2,73
1995,5,29,16:40:00,2,5,0,7,0,42.2,-73.78,42.2,-73.52,15,300
1995,5,30,18:16:00,0,0,0,0,0,36.68,-101.58,0,0,0.5,50
1995,5,30,19:15:00,0,0,0,0,0,35.35,-100.9,0,0,2,200
1995,5,30,19:30:00,0,0,0,4,0,42.23,-121.77,0,0,0.1,10
1995,5,31,9:33:00,0,0,0,0,0,34.28,-102.3,0,0,0.2,20
1995,5,31,12:30:00,0,0,0,0,0,35.32,-100.95,0,0,0.1,23
1995,5,31,15:30:00,1,0,0,4,0,32.63,-100.75,0,0,0.5,50
1995,5,31,15:35:00,0,0,0,0,0,32.48,-100.13,0,0,0.1,10
1995,5,31,15:50:00,0,0,0,0,0,32.42,-100.4,0,0,0.2,20
1995,5,31,16:02:00,0,0,0,0,0,32.22,-100.02,0,0,0.1,10
1995,5,31,16:15:00,1,0,0,0,0,31.88,-100.28,31.77,-100.28,8,50
1995,5,31,16:33:00,0,0,0,0,0,31.75,-100.07,0,0,6,50
1995,5,31,17:32:00,0,0,0,0,0,31.52,-100.43,0,0,0.1,10
1995,5,31,17:35:00,0,0,0,0,0,31.52,-99.7,0,0,0.1,10
1995,5,31,18:11:00,0,0,0,0,0,31.55,-100.08,0,0,0.1,10
1995,5,31,18:15:00,0,0,0,0,0,31.13,-99.35,0,0,0.1,10
1995,6,2,10:30:00,0,0,0,3,0,41.6,-88.2,0,0,0.1,10
1995,6,2,13:00:00,0,0,0,3,0,41.15,-92.22,0,0,0.1,10
1995,6,2,16:23:00,0,0,0,0,0,35.18,-103.05,0,0,0.1,23
1995,6,2,16:45:00,0,0,0,0,0,35.83,-103.45,0,0,0.1,23
1995,6,2,17:00:00,0,0,0,0,0,34.22,-102.08,0,0,0.2,20
1995,6,2,17:20:00,1,0,0,0,0,35.65,-103.05,35.72,-102.9,11,150
1995,6,2,17:35:00,3,12,0,7,0,34.6,-102.78,34.73,-102.73,10,500
1995,6,2,17:40:00,0,0,0,0,0,42.78,-106.52,0,0,0.1,10
1995,6,2,17:43:00,0,0,0,0,0,34.3,-101.92,0,0,0.2,20
1995,6,2,17:45:00,1,0,0,0,0,34.38,-102.02,0,0,1,200
1995,6,2,18:00:00,0,0,0,0,0,34.3,-101.87,0,0,0.2,20
1995,6,2,18:15:00,0,0,0,0,0,38.25,-103.12,0,0,0.1,10
1995,6,2,18:22:00,0,0,0,0,0,34.67,-102.32,0,0,0.5,73
1995,6,2,19:00:00,0,0,0,0,0,34.6,-102.1,0,0,1,100
1995,6,2,19:02:00,2,3,0,4,0,34.5,-102.32,34.57,-102.28,6,100
1995,6,2,19:02:00,0,0,0,0,0,34.58,-101.77,0,0,0.2,50
1995,6,2,19:18:00,1,0,0,0,0,34.62,-101.87,34.63,-101.63,11,150
1995,6,2,19:30:00,0,0,0,0,0,32.95,-102.88,0,0,0.2,20
1995,6,3,15:30:00,0,0,0,0,0,40.05,-104.82,0,0,0.1,10
1995,6,3,15:39:00,0,0,0,0,0,34.6,-100.63,0,0,1,50
1995,6,3,17:02:00,0,0,0,0,0,34.55,-100.42,0,0,1,50
1995,6,3,17:02:00,0,0,0,0,0,34.55,-100.42,34.58,-100.32,3,100
1995,6,3,17:05:00,0,0,0,0,0,34.58,-100.38,0,0,0.5,73
1995,6,3,17:09:00,1,0,0,0,0,34.58,-100.38,0,0,1,100
1995,6,3,17:14:00,0,0,0,0,0,34.6,-100.38,0,0,0.2,50
1995,6,3,17:25:00,0,0,0,0,0,37.85,-103.62,0,0,0.1,10
1995,6,3,17:40:00,0,0,0,5,0,34.47,-100.2,0,0,1,100
1995,6,3,18:05:00,0,0,0,0,0,34.33,-100.17,0,0,0.5,100
1995,6,3,18:10:00,0,0,0,0,0,39.8,-104.3,0,0,0.5,200
1995,6,3,19:00:00,0,0,0,0,0,34.57,-99.88,34.6,-99.88,0.2,23
1995,6,3,20:15:00,1,0,0,5,0,34.67,-99.4,0,0,0.1,30
1995,6,3,20:25:00,1,0,0,5,0,35.43,-97.92,35.48,-97.85,5,200
1995,6,3,21:15:00,1,1,0,5,0,34.42,-100.22,0,0,0.5,200
1995,6,3,21:41:00,0,0,0,0,0,34.58,-99.18,0,0,0.1,30
1995,6,3,22:40:00,0,0,0,0,0,34.37,-101.13,0,0,1,73
1995,6,3,22:57:00,0,0,0,0,0,34.32,-99.08,0,0,0.1,30
1995,6,3,23:16:00,0,0,0,0,0,34.42,-99.02,0,0,0.1,30
1995,6,4,13:50:00,1,0,0,0,0,34.53,-102.35,0,0,2,50
1995,6,4,13:50:00,0,0,0,0,0,33.53,-102.28,0,0,0.2,20
1995,6,4,14:00:00,1,0,0,4,0,34.38,-102.35,34.38,-102.3,3,100
1995,6,4,14:00:00,0,0,0,0,0,34.38,-102.35,0,0,0.1,10
1995,6,4,14:00:00,0,0,0,0,0,34.38,-102.35,0,0,0.1,10
1995,6,4,14:00:00,0,0,0,0,0,34.38,-102.35,0,0,0.1,10
1995,6,4,14:00:00,0,0,0,0,0,34.38,-102.35,0,0,0.1,10
1995,6,4,14:00:00,0,0,0,0,0,34.38,-102.35,0,0,0.1,10
1995,6,4,14:12:00,0,0,0,0,0,34.32,-102.3,0,0,0.5,50
1995,6,4,16:30:00,0,0,0,0,0,32.92,-102.22,0,0,0.2,40
1995,6,4,18:29:00,1,0,0,0,0,32.68,-102.1,0,0,2,110
1995,6,4,18:30:00,0,0,0,0,0,40.43,-95.7,0,0,0.1,10
1995,6,4,19:40:00,1,0,0,6,0,27.9,-81.62,28.13,-81.65,16,50
1995,6,5,1:38:00,0,0,0,5,0,30.28,-81.38,30.33,-81.4,3,10
1995,6,5,2:20:00,1,0,0,5,0,30.73,-81.55,0,0,0.1,10
1995,6,5,3:00:00,1,0,0,5,0,30.73,-81.53,30.73,-81.55,4,13
1995,6,5,5:30:00,1,0,0,4,0,31.18,-81.5,0,0,0.7,33
1995,6,5,9:05:00,1,0,0,5,0,32.22,-80.75,32.22,-80.68,3,40
1995,6,5,14:43:00,0,0,0,0,0,34.28,-101.38,0,0,0.2,20
1995,6,5,14:55:00,0,0,0,4,0,34.23,-101.28,0,0,0.3,20
1995,6,5,15:04:00,0,0,0,5,0,39.42,-119.22,0,0,0.5,300
1995,6,5,15:05:00,2,0,0,5,0,34.02,-101.18,33.83,-101.08,13,350
1995,6,5,15:20:00,0,0,0,4,0,42.12,-93.67,42.18,-93.72,5,20
1995,6,5,16:05:00,0,0,0,0,0,33.78,-100.98,0,0,0.2,20
1995,6,5,16:37:00,0,0,0,0,0,33.68,-100.9,0,0,0.2,20
1995,6,5,17:08:00,0,0,0,0,0,33.32,-99.75,0,0,0.1,10
1995,6,5,17:20:00,0,0,0,3,0,44.3,-112.28,0,0,0.1,10
1995,6,5,17:42:00,0,0,0,0,0,33.33,-99.9,0,0,0.1,10
1995,6,5,17:52:00,0,0,0,0,0,33.25,-100.12,0,0,0.2,20
1995,6,5,18:04:00,0,0,0,0,0,33.2,-100.63,0,0,0.2,20
1995,6,5,18:15:00,0,0,0,0,0,36.3,-97.97,0,0,0.1,23
1995,6,5,19:12:00,0,0,0,0,0,36.28,-97.97,0,0,0.1,23
1995,6,5,20:39:00,0,0,0,0,0,43.23,-114.35,0,0,0.1,10
1995,6,6,13:45:00,0,0,0,4,0,36.08,-88.77,0,0,0.5,10
1995,6,6,17:35:00,0,0,0,0,0,43.27,-93.73,0,0,0.1,13
1995,6,6,18:21:00,1,0,0,5,0,43.2,-93.4,43.15,-93.27,3.5,40
1995,6,6,18:25:00,0,0,0,0,0,40.38,-104.4,0,0,0.1,10
1995,6,6,18:38:00,0,0,0,0,0,39.73,-105.17,0,0,0.1,10
1995,6,6,19:05:00,0,0,0,0,0,48.15,-106.63,0,0,0.1,10
1995,6,6,19:10:00,0,0,0,0,0,40.42,-104.25,0,0,0.1,23
1995,6,6,19:11:00,0,0,0,0,0,39.85,-105.03,0,0,0.1,10
1995,6,6,19:12:00,0,0,0,0,0,40.52,-102.47,0,0,0.1,10
1995,6,6,19:41:00,0,0,0,3,0,42.52,-93.25,0,0,0.2,10
1995,6,7,15:30:00,0,0,0,0,0,37.33,-91.22,0,0,0.5,150
1995,6,7,16:27:00,0,0,0,4,0,36.93,-90.67,0,0,1.5,300
1995,6,7,16:52:00,0,0,0,0,0,36.67,-90.62,0,0,0.5,250
1995,6,7,18:15:00,1,10,0,5,0,41.07,-86.22,0,0,0.5,20
1995,6,7,19:02:00,0,0,0,0,0,40.23,-104.47,0,0,0.1,10
1995,6,7,19:11:00,1,0,0,4,0,40.3,-83.9,0,0,0.1,20
1995,6,7,19:15:00,0,0,0,0,0,40.1,-104.58,0,0,0.1,10
1995,6,7,19:56:00,0,0,0,0,0,40.35,-104.43,0,0,0.1,10
1995,6,7,20:30:00,1,3,0,5,0,41.3,-86.12,41.28,-86.05,4,30
1995,6,7,20:40:00,0,0,0,0,0,40.38,-104.25,0,0,0.1,10
1995,6,7,21:04:00,0,0,0,0,0,40.43,-104.25,0,0,0.1,10
1995,6,7,21:04:00,0,0,0,0,0,40.43,-104.25,0,0,0.1,10
1995,6,7,21:21:00,0,0,0,0,0,38.2,-103.8,0,0,0.1,10
1995,6,7,21:50:00,1,0,0,4,0,36.47,-99.2,0,0,0.2,50
1995,6,7,22:06:00,0,0,0,4,0,38.28,-102.95,0,0,0.1,10
1995,6,7,22:27:00,1,0,0,5,0,38.65,-96.18,0,0,2,80
1995,6,7,22:35:00,0,0,0,0,0,36.58,-98.95,0,0,0.1,23
1995,6,7,23:00:00,0,0,0,0,0,38.37,-103.05,0,0,0.1,10
1995,6,7,23:05:00,2,1,0,4,0,38.58,-96.67,0,0,0.5,70
1995,6,7,23:30:00,1,0,0,5,0,39.37,-102.47,0,0,0.1,50
1995,6,7,23:32:00,0,0,0,0,0,38.38,-102.77,0,0,0.1,10
1995,6,7,23:35:00,0,0,0,0,0,40.48,-103.4,0,0,0.1,10
1995,6,8,2:58:00,0,0,0,0,0,38.5,-101.7,0,0,0.1,20
1995,6,8,3:25:00,0,0,0,0,0,38.25,-93.38,0,0,1,50
1995,6,8,15:04:00,1,3,0,5,0,36.55,-93.93,36.55,-93.75,12,250
1995,6,8,15:27:00,0,0,0,0,0,35.42,-101.03,0,0,0.1,50
1995,6,8,15:31:00,4,7,0,7,0,35.5,-101.02,35.53,-100.97,3,200
1995,6,8,15:50:00,0,0,0,0,0,35.53,-100.93,0,0,0.3,100
1995,6,8,15:50:00,2,0,0,5,0,35.55,-100.93,35.63,-100.85,6,40
1995,6,8,15:55:00,1,0,0,0,0,35.82,-100.78,35.87,-100.63,3,200
1995,6,8,16:00:00,1,0,0,0,0,35.6,-100.93,0,0,2,250
1995,6,8,16:15:00,0,0,0,0,0,43.6,-111.87,0,0,0.1,10
1995,6,8,16:15:00,1,1,0,5,0,36.8,-99.48,0,0,0.2,30
1995,6,8,16:15:00,0,0,0,0,0,36.07,-100.8,0,0,1,73
1995,6,8,16:19:00,0,0,0,0,0,34.87,-100.98,0,0,2,100
1995,6,8,16:28:00,0,0,0,0,0,36.68,-93.12,0,0,0.1,100
1995,6,8,16:35:00,1,0,0,5,0,35.7,-100.8,35.78,-100.63,10,250
1995,6,8,16:52:00,0,0,0,4,0,37.22,-90.35,0,0,0.5,50
1995,6,8,16:55:00,2,0,0,0,0,35.05,-100.83,35.1,-100.77,10,500
1995,6,8,16:59:00,2,0,0,5,0,35.18,-100.65,35.23,-100.62,4,200
1995,6,8,17:10:00,2,0,0,0,0,35.12,-100.75,35.2,-100.7,9,400
1995,6,8,17:10:00,0,0,0,0,0,35.22,-100.77,0,0,2,100
1995,6,8,17:21:00,0,0,0,0,0,35.2,-100.65,0,0,1,50
1995,6,8,17:35:00,4,0,0,5,0,35.25,-100.6,35.55,-100.38,29,600
1995,6,8,17:43:00,0,0,0,0,0,35.97,-100.47,36.03,-100.38,4,150
1995,6,8,17:52:00,0,0,0,0,0,36.42,-78.97,0,0,1,33
1995,6,8,17:53:00,0,0,0,0,0,36.02,-100.73,0,0,0.5,50
1995,6,8,17:55:00,0,0,0,0,0,35.25,-100.6,0,0,0.1,10
1995,6,8,17:55:00,0,0,0,0,0,35.25,-100.6,0,0,0.1,10
1995,6,8,18:20:00,0,0,0,0,0,35.87,-94.17,0,0,0.1,30
1995,6,8,18:45:00,4,0,0,6,0,35.5,-100.22,35.68,-100.1,15,2200
1995,6,8,19:17:00,0,0,0,0,0,36.32,-99.87,0,0,0.1,30
1995,6,8,20:18:00,2,0,0,5,0,35.77,-99.98,35.82,-99.83,5,300
1995,6,9,6:00:00,1,0,0,5,0,35.78,-96.78,0,0,0.7,20
1995,6,9,6:15:00,2,0,0,5,0,35.78,-96.67,0,0,0.2,23
1995,6,9,6:25:00,0,1,0,4,0,35.92,-96.58,0,0,0.1,30
1995,6,9,6:30:00,0,0,0,0,0,36.02,-96.48,0,0,0.1,30
1995,6,9,13:15:00,0,0,0,0,0,34.88,-99.52,0,0,0.1,20
1995,6,9,13:36:00,0,0,0,0,0,34.9,-99.38,0,0,0.1,23
1995,6,9,13:38:00,0,0,0,0,0,34.88,-99.38,0,0,0.1,30
1995,6,9,13:39:00,0,0,0,0,0,34.85,-99.38,0,0,0.1,50
1995,6,9,13:53:00,0,0,0,0,0,34.9,-99.32,0,0,0.1,23
1995,6,9,13:59:00,0,0,0,4,0,37.55,-78.87,0,0,0.3,30
1995,6,9,14:00:00,0,0,0,0,0,34.92,-99.27,0,0,0.7,100
1995,6,9,15:20:00,0,0,0,0,0,34.97,-98.88,0,0,0.1,23
1995,6,9,15:53:00,0,0,0,0,0,34.18,-99.53,0,0,0.1,20
1995,6,9,15:59:00,0,0,0,0,0,34.15,-99.5,0,0,0.1,23
1995,6,9,16:00:00,0,0,0,0,0,34.15,-99.5,0,0,0.1,30
1995,6,9,16:05:00,0,0,0,0,0,34.13,-99.5,0,0,0.1,33
1995,6,9,16:08:00,0,0,0,0,0,34.13,-99.5,0,0,0.1,23
1995,6,9,16:16:00,0,0,0,0,0,34.15,-99.45,0,0,0.1,100
1995,6,9,16:58:00,2,0,0,6,0,35.18,-96.68,35.23,-96.65,5.2,300
1995,6,9,17:27:00,0,0,0,0,0,30.45,-103.57,0,0,0.1,10
1995,6,9,18:30:00,0,0,0,0,0,34.18,-98.73,0,0,0.1,30
1995,6,9,18:45:00,0,0,0,0,0,30.37,-103.28,0,0,0.1,10
1995,6,9,19:00:00,0,0,0,0,0,34.17,-98.63,0,0,0.1,23
1995,6,9,19:00:00,0,0,0,0,0,34.03,-98.78,0,0,0.1,23
1995,6,9,19:04:00,0,0,0,0,0,33.95,-98.85,0,0,0.1,23
1995,6,9,19:20:00,0,0,0,3,0,34.07,-98.57,0,0,0.1,23
1995,6,9,19:32:00,0,0,0,0,0,34.1,-98.5,0,0,0.1,23
1995,6,9,21:00:00,0,0,0,0,0,34.1,-98.68,0,0,0.1,23
1995,6,9,21:15:00,0,0,0,0,0,34.1,-98.63,0,0,0.1,23
1995,6,9,22:40:00,0,0,0,0,0,36.63,-95.7,0,0,0.1,30
1995,6,9,23:03:00,0,0,0,0,0,36.55,-95.72,0,0,0.1,30
1995,6,10,12:40:00,1,0,0,6,0,38.08,-78.93,38.13,-78.92,3.5,300
1995,6,10,15:00:00,0,0,0,0,0,28.68,-82.35,0,0,0.1,10
1995,6,10,15:10:00,0,0,0,4,0,33.17,-102.27,0,0,0.1,10
1995,6,10,15:35:00,0,0,0,3,0,28.72,-82.12,0,0,0.2,10
1995,6,10,17:03:00,0,0,0,0,0,27.93,-82.28,0,0,0.1,10
1995,6,10,18:05:00,0,0,0,0,0,26.97,-82.1,0,0,0.1,50
1995,6,11,14:30:00,0,0,0,3,0,28.5,-82.5,0,0,0.2,10
1995,6,12,10:50:00,0,0,0,4,0,29.88,-81.32,0,0,1,10
1995,6,12,16:13:00,0,0,0,0,0,36.42,-77.72,36.42,-77.67,3,40
1995,6,12,17:10:00,1,1,0,5,0,32.38,-80.63,32.3,-80.53,7,130
1995,6,15,19:50:00,0,0,0,0,0,40.4,-106.82,0,0,0.1,10
1995,6,16,14:55:00,0,0,0,0,0,33.93,-118.02,0,0,0.1,10
1995,6,16,22:00:00,1,0,0,0,0,48.97,-110.32,0,0,0.1,10
1995,6,18,7:20:00,0,0,0,4,0,24.7,-81.08,0,0,2.5,50
1995,6,19,19:48:00,0,0,0,4,0,29.07,-81.05,0,0,0.1,10
1995,6,20,13:42:00,0,0,0,0,0,48.27,-100.98,0,0,0.3,20
1995,6,20,17:48:00,0,0,0,0,0,48.8,-98.43,0,0,0.1,10
1995,6,20,19:15:00,0,0,0,4,0,36.65,-90.27,0,0,0.2,50
1995,6,21,13:49:00,0,0,0,4,0,39.73,-85.15,0,0,1,100
1995,6,21,15:30:00,0,0,0,3,0,40.78,-80.77,0,0,0.1,13
1995,6,21,18:30:00,0,0,0,0,0,47.85,-105.47,0,0,0.1,10
1995,6,22,16:05:00,0,0,0,0,0,44.12,-106.02,44.13,-106,0.2,10
1995,6,22,16:30:00,0,0,0,0,0,47.47,-104.32,0,0,0.1,10
1995,6,22,16:40:00,1,0,0,5,0,38.95,-104.58,0,0,2,50
1995,6,22,16:50:00,0,0,0,0,0,44.25,-105.53,44.25,-105.43,7,10
1995,6,22,21:36:00,0,0,0,0,0,47.95,-106.63,0,0,0.1,10
1995,6,24,16:02:00,0,0,0,5,0,38.48,-85.47,0,0,0.5,50
1995,6,25,21:20:00,0,0,0,0,0,32.87,-103.75,0,0,0.2,40
1995,6,26,11:15:00,0,0,0,3,0,38.73,-75.68,0,0,0.1,10
1995,6,26,13:50:00,0,1,0,4,0,28.32,-80.6,0,0,0.1,10
1995,6,26,15:30:00,1,0,0,5,0,41.08,-88.68,0,0,0.1,10
1995,6,26,17:27:00,0,0,0,0,0,40.73,-89,0,0,0.1,10
1995,6,26,18:50:00,0,0,0,0,0,34.98,-117.97,0,0,2,17
1995,6,26,19:15:00,0,0,0,0,0,28.95,-98.48,0,0,0.1,10
1995,6,27,13:45:00,1,0,0,5,0,44.38,-84.72,44.42,-84.77,3,50
1995,6,27,14:38:00,0,0,0,0,0,37.67,-106.15,0,0,0.1,10
1995,6,27,15:51:00,1,0,0,4,0,40.67,-87.7,0,0,0.5,20
1995,6,27,17:20:00,0,0,0,0,0,44.93,-94.53,0,0,0.1,10
1995,6,27,17:33:00,0,0,0,4,0,33.77,-80.22,0,0,0.1,30
1995,6,27,18:15:00,0,0,0,3,0,41.65,-100.52,41.63,-100.43,3,50
1995,6,27,19:00:00,0,0,0,0,0,41.73,-105.5,0,0,0.1,10
1995,6,28,13:10:00,0,0,0,0,0,44.85,-106.95,0,0,0.1,10
1995,6,28,13:15:00,0,0,0,0,0,44.8,-106.88,0,0,0.1,10
1995,6,28,14:13:00,0,0,0,0,0,44.45,-84.75,0,0,0.1,10
1995,6,28,16:25:00,1,0,0,4,0,30.83,-98.23,0,0,0.1,10
1995,6,28,18:15:00,0,0,0,0,0,43.88,-91.23,0,0,0.3,50
1995,6,29,11:05:00,0,0,0,0,0,44.33,-87.67,0,0,0.1,10
1995,6,29,14:12:00,0,0,0,3,0,37.48,-106.15,0,0,0.1,10
1995,6,29,17:15:00,0,0,0,0,0,32.05,-103.98,0,0,0.3,50
1995,6,30,13:55:00,0,0,0,0,0,37.35,-105.52,0,0,0.1,10
1995,6,30,16:38:00,1,4,0,5,0,33.88,-84.52,0,0,0.1,10
1995,6,30,16:45:00,0,0,0,0,0,25.47,-80.52,0,0,0.1,10
1995,7,1,13:55:00,0,0,0,0,0,33.92,-78.02,0,0,0.1,10
1995,7,1,14:45:00,0,0,0,0,0,37.17,-104.1,0,0,0.5,10
1995,7,1,15:49:00,0,0,0,0,0,38.65,-101.75,0,0,0.1,20
1995,7,1,16:23:00,0,0,0,0,0,38.53,-101.75,0,0,0.1,20
1995,7,1,16:45:00,0,0,0,0,0,38.02,-102,0,0,0.1,10
1995,7,1,17:07:00,0,0,0,0,0,38.37,-101.63,0,0,0.1,20
1995,7,1,20:58:00,0,0,0,0,0,32.97,-104.55,0,0,1,40
1995,7,1,21:19:00,0,0,0,0,0,32.93,-104.45,0,0,0.3,50
1995,7,2,17:05:00,0,0,0,0,0,37.18,-101.48,0,0,0.1,10
